PCA1,PCA2,PCA3,Cluster
-0.21924606888952958,-0.4387654006209971,-0.25785240827427364,0
-0.9827808371736455,1.244030641227188,-0.05445916238322554,2
-0.31419485092973404,-0.6296950773985147,-0.11090218502281568,0
0.7413909238868964,-0.45199886231916325,-0.606409184647121,0
-0.6622122782389444,0.4286880926493163,0.07554258437964272,2
1.7516380854518347,-0.1583271757712352,-1.459345867636477,0
-0.13279805920512938,-0.8541124765025913,-0.030222408682775814,0
-0.5490814260182116,0.24581491267588068,-0.15711174059485547,0
-0.3270457837837076,-0.5052722987199133,-0.13669301105455317,0
0.3624005858843977,-0.07413419795848378,-0.001772446422135254,0
0.3059689580869349,-0.3874066794224674,-0.40063847516950635,0
0.36767443961800894,-0.15558542971920034,0.2003639852957982,0
-0.22495297769522998,-0.3085001154081323,-0.10979504771591805,0
-0.34780665650467285,-0.11091423152669314,-0.054822897708699005,0
0.004306653637172213,-0.7754056128325788,-0.18253117214969145,0
0.1339139518629777,-0.36965136507670204,-0.06261338304754897,0
0.5042933458180416,-0.7122617956585486,0.42397868063134303,0
-0.04998344594492619,-0.8196359195566862,-0.11824912424946514,0
-0.6572305786319774,0.7768226946179076,-0.034954136102251405,2
4.704222612125901,0.7748834509326543,0.050065259793977385,1
1.4733673464497992,-0.06296380709885065,-0.8631413218622788,0
0.6292388102406076,-0.4309341628239285,-0.3254819997419591,0
2.7713224956140152,0.2277658411830983,-0.1614494757624613,1
-0.2788207371575631,-0.5068245183658223,-0.1813781038713519,0
1.730235467537185,-0.16084143239799148,-0.3446576829703721,0
1.7883877729214523,-0.021201178192521472,-1.3531296471454517,0
-0.12716853234492728,-0.9844099765981382,-0.17819751710907145,0
-0.16777755469763364,-0.925615149667329,-0.1580455106469665,0
0.5277798502673388,-0.47604092636861595,-0.3990793524330332,0
1.4856033248002947,-0.17903746524946848,-0.2923713359642242,0
0.70256238921861,-0.5540196258874862,0.19021835542420948,0
0.9872607799173477,-0.24657444845201787,-0.5344575992449688,0
0.14176268892301783,-0.8234568640254607,-0.11432097735330839,0
-1.3358492330299396,2.1027835377742847,0.015088471154776783,2
1.5986142954150133,-0.32664898787706376,-0.35331903982518686,0
-0.2793554983994831,-0.6692630840494271,-0.13149648900480865,0
-0.31690028444906854,-0.43329387213840587,0.014239517490478616,0
-0.6364244219502696,0.5475677962156016,0.015256253185128455,2
0.4986520093451558,-0.6417779466069865,0.22552040640022852,0
-0.42824300408723187,-0.26622742537266303,-0.11460295129114169,0
-0.05315991439812337,-0.7856467500767964,0.05670645608044062,0
0.8646165573147016,-0.44550652468104995,0.5524278486298411,0
-0.9463893967481614,2.2757339830858787,-0.4021703405922352,2
0.3877868860552274,0.19311149957943427,-0.28909943363121277,0
-0.1695716343654688,-0.8586072899843902,0.005578038038853298,0
-1.036223635219671,1.1136379070881794,0.03522262930132205,2
-0.40456395252347654,0.2900869542727887,0.05873405240811818,0
-0.15607141283032594,-0.7664718443215709,-0.03507221870153502,0
-1.1984852138559245,1.5976209721715104,0.04003159190296987,2
-0.5035475052592225,0.3541546871380696,-0.05036996710421606,2
-0.35521483370433826,-0.4168014167513755,0.04510282959317583,0
-0.5038215180910942,0.03755475296586904,-0.13618169448814885,0
-0.9534072411429589,1.5158046675852417,-0.16458255985023254,2
-1.3994779232472419,2.2601390047677943,0.02683346912903875,2
-0.2646129332457953,-0.24931018241619032,-0.0906518394617256,0
0.5559638792044864,-0.4722536499991042,-0.24430781877248622,0
0.5474028571090114,-0.7678063802096843,-0.14644423648048685,0
-0.39447114566277985,-0.44682698786693115,-0.09132447192265825,0
0.38328304920084344,0.007391775880710609,-0.22842384850699413,0
-0.6115805981923296,0.31712544182662444,-0.12026697720025574,2
-0.24961472679407523,-0.6648277200400715,0.021620325293119365,0
0.9612077588205461,-0.4485522191868003,0.4629076738142519,0
1.0012505230380944,-0.516187917354773,-0.10096793791007742,0
0.21447172602376538,-0.8905169236552402,-0.16201818381911953,0
-0.28496819359961667,-0.22247271689177067,0.10256371418550145,0
0.5572831279814977,-0.6851239749597776,0.0014826667163342988,0
0.1260238368186145,-0.2972353277505778,-0.07723951336469843,0
-0.26815364371417477,-0.9241451419233627,-0.06450223890150128,0
-0.27278298936448003,-0.7638564459105267,-0.10889473354321644,0
-0.47038943278983986,0.24613199357316343,-0.23089373137039276,0
-0.32112565388108655,-0.1214354535099737,-0.07660802928785015,0
0.7429733350623869,-0.2162917552250767,-0.8618590448072596,0
-0.2641969258216858,-0.7710963771940295,-0.11473363157181106,0
1.0559508082770892,-0.3210444167190732,-0.9407665206514,0
3.288702559360356,0.48354557499024686,-0.9059839022380222,1
0.03233616013284492,-0.6527243102996085,-0.06375840227007577,0
-0.2901966920522265,-0.7062195699121124,-0.11011034380656436,0
-0.21540118531270516,-0.26126602432431356,-0.13309818710275537,0
-0.07381270239495329,-0.5051244004407809,-0.1915465209020673,0
-0.7982349539857572,0.826265113555599,0.08204916499786775,2
-0.7994487668577914,0.48764513927563646,0.003811478819496554,2
-0.3238806884095834,-0.2552235308938028,-0.21567087728740858,0
-1.4495091724304692,2.293382471950932,0.06357580197869465,2
-0.21370040032456672,-0.6498762244892875,-0.016554340704142207,0
1.2861559967154021,-0.4242853343644692,-0.03105819645708103,0
-0.19223122087841193,-0.5219800336092256,-0.07553773703513576,0
0.2893203286768679,-0.7130327949399674,0.07856803153857402,0
-0.22457907209722455,-0.9817053808502004,-0.08780643736578812,0
-1.142799793692804,1.9048460450363693,0.07680712435965356,2
0.33798208878998864,-0.795840732842441,-0.3064521027464438,0
-1.2424226378871657,1.7848029033439428,0.024270921729247056,2
0.970261480078475,-0.5319573452379315,-0.24947037192391525,0
-1.0520232138507772,1.4098634699978205,-0.04003471592361513,2
-1.2149645618469151,1.6448324334870728,0.04111036796354906,2
-0.4681337229989785,-0.23957674932973358,-0.08535181665234458,0
2.3346812736596187,0.17444222997514325,-1.1948876933533492,0
3.2771059447312942,0.1648683827624454,1.9364591124767363,1
-0.1786885653977852,-0.6244860493039583,-0.05705726155029685,0
0.023295632517135696,-0.8756442692844074,-0.1698397952536641,0
-0.9956932142840921,1.0656247535428265,0.011866624701920564,2
-1.292918830758121,1.9043679773622944,0.03520708849499104,2
0.2760454190474888,-0.5022713544882613,0.026927494176539828,0
-0.03722492653041115,-0.6276113110075532,-0.006257082796687152,0
0.29703783857443733,-0.6319098826057182,-0.5002610690910526,0
-0.4201539888357161,-0.3061174707014674,-0.110050878833631,0
-1.0084560375094382,1.2765993807181655,-0.0403182282399225,2
-0.338642667820683,-0.6831305333986758,-0.0717655102144272,0
-0.8929617626397267,1.2302196235874963,0.047948387529662684,2
2.2034166069710546,-0.1362225833474515,-0.06596379169957231,0
0.8895045046579924,-0.6247269076706926,0.21897815120635464,0
-0.5972792515325491,1.2992432489758625,-0.24990575772483695,2
-0.2590409446656469,-0.8987226417064206,-0.0807635567608123,0
-0.24537205604053444,-0.9903617093262437,-0.06570480564519356,0
-0.3328855971677239,-0.6915482028931813,-0.07459736706212217,0
-0.12052034322831434,-0.7192283884211883,-0.082723405010823,0
-0.3822659515741958,1.1400243428724903,-0.4028377778351683,2
-1.2544111526464747,1.9312135072476238,-0.009011693375992147,2
-0.37810380110314906,-0.14515602962618918,-0.01604384910778397,0
-0.35690032639939556,0.03956990285337334,0.0902592834983912,0
1.052933471686529,-0.19694634029031233,0.11821625706433822,0
-0.2253086701714204,-0.5249361126946702,-0.043666039209549236,0
0.7019184103997794,-0.5008748547742987,-0.5545897505866746,0
0.9323110938857674,-0.5340736995703637,-0.03097721523538761,0
0.39823990974864504,-0.5429933669118159,0.2895140367053858,0
0.7639023970388511,-0.4146024489908887,0.4550259953558627,0
-0.4387122996500607,0.8655847896547231,0.2803877511216136,2
-0.4147596014813525,-0.5093452559393321,-0.053321389352961115,0
-0.30619085434884913,-0.864279643891642,-0.047083906240214295,0
-0.3745078950228881,-0.2842461650396619,0.02287203369589972,0
-0.09513014319307615,-0.3654658997588634,-0.3963549094568818,0
-0.10075104257523301,-0.1890388467460168,-0.08009732346662554,0
0.4456551854360742,-0.5722482490930619,-0.11061889563310044,0
-0.18106896947292855,-0.48775826559851143,-0.27870698038690905,0
-0.3815332442059711,-0.3332968498190062,-0.13795211083450212,0
0.5887088722040716,-0.14500409742092957,-0.37445253123266026,0
-1.1381541186310726,1.5578510386066282,-0.004371281782374348,2
0.46169551192011044,-0.7847267961025983,-0.24335965612554955,0
-0.34754159104620475,-0.09998948616226529,-0.058392192079556274,0
-0.26381229203376777,-0.7709362502771675,-0.11514247305175637,0
-0.28241638956428095,-0.8543820949357808,-0.07235466422547378,0
0.8464017829933277,-0.5128982531277707,0.22534307044937008,0
0.1790410336576159,-0.7538655342111963,-0.17038324127088622,0
3.4942223015354026,0.3506083294081665,-0.5110744596373958,1
-1.00927984307719,1.1140404829727768,0.009870622531668387,2
-1.1357164243441913,1.5372370833782936,-0.0003873042231965417,2
-0.3816531319239959,0.004767891482961303,-0.058296784968273174,0
-0.4905290646771037,1.1057677152749954,-0.2910484569918672,2
1.6085530632400615,-0.11990623325080409,-0.6077885410790269,0
1.1785336039118555,-0.4128083761975612,-0.4807131553518459,0
0.08982623686726648,-0.9099649073830604,-0.03939052250171217,0
0.05562641062635828,-0.8513702450343651,-0.20749292164197503,0
-0.3264780183619666,-0.49422153631440474,-0.14058405641258637,0
0.18882505694126692,-0.28190494372893293,-0.14070570662274604,0
-0.11327758526894852,-0.05653500265814876,-0.29096233628195817,0
1.400024548298474,0.27706068751423296,-0.715517295612871,0
-0.23540206434539082,-0.7158512027843628,-0.15849094085768808,0
-0.983775096759887,1.2003591371694118,-0.04025214113008304,2
0.07588675288243134,-0.6994801359238021,-0.0903246592001722,0
-0.6033598983409103,0.017744715407216796,-0.03695376139414742,0
0.03666426674102787,-0.704994455692841,-0.051921174416879316,0
-0.09475708523455367,0.3303382397779129,0.3033422944809952,0
-0.5873532998784757,0.18662436263418206,-0.10328096431198244,0
0.24525332636281794,-0.5287731859363034,-0.11849673907844602,0
0.07264970817541062,-0.8983552546746018,-0.209149881807329,0
1.2132859608234385,-0.31911235746129213,0.3698311700921659,0
-0.7132455210221985,0.40457406265489326,-0.051654128250298796,2
-0.31751958095579297,0.03433571161618754,0.054975125539980275,0
-0.2066203633834721,-1.028300969408601,-0.09045768065692629,0
-1.3819426177399936,2.072780001889541,0.06737038114799519,2
-1.2089936435439075,2.1015228166188225,-0.10331329456798215,2
-0.4308226211393083,0.4493171639786135,-0.14739721531569738,2
0.20082196384111078,-0.8039475346002645,0.18907394933881166,0
0.6902873154421592,-0.5352918070742058,-0.35092215608183175,0
0.2252280706283567,-0.7858410082009569,-0.02159758477792817,0
-0.16158537513293392,-0.8365221154248879,-0.19092777926839366,0
-0.32805418190643276,-0.7868663996146327,-0.05014493862917983,0
-0.22716819786758452,-0.9503400721259926,-0.09491699929091195,0
1.4849256811071043,-0.4251823044815505,-0.03459564013554702,0
0.6698714579306922,-0.6729047716228947,0.4392840543580627,0
-1.3588296363528851,1.9742582091853684,0.07567820324129512,2
-0.3345178564071257,-0.48675420585902707,-0.13532576166912122,0
0.6602749765669319,-0.5939122070032915,-0.48731257902970243,0
-0.24827998145330976,0.5389942753597406,-0.16327425139109267,2
0.5867087379962106,-0.6541133829041799,-0.21781182953224365,0
-1.3450890586872133,2.0340505296849174,0.044635102552087386,2
-0.041174581773452505,-0.945741452107163,-0.08816183390776965,0
0.2561853945948159,-0.470150076178812,-0.14655457120994655,0
0.3440376656148473,-0.6008698719006295,0.17554841229797447,0
1.674100644047733,0.0890173517297095,-0.18573673105691357,0
0.023757987495509947,-0.35062402597302156,0.03475018696302023,0
0.20749704042979988,-0.9013665739820854,0.030124847960926668,0
4.180895971153704,0.7611725990112991,-0.9142446450537816,1
4.644093194789635,0.7635337427255459,0.2921333290391156,1
2.4265803664373973,-0.032502868416664665,-0.3064603524692769,0
0.7092749373084192,-0.6406086695598272,0.02794187771093781,0
0.6950726510738845,-0.4222872868010681,-0.20744229723960317,0
-1.5160656144035263,2.417075898584296,0.08829545505788793,2
0.17181040828086544,0.3296415194158974,-0.8576234056751911,0
0.018980203524286067,-0.6935960947149163,-0.22114105650339672,0
-0.8818160041561375,0.8859306673030678,-0.040139197705405756,2
0.250319919322363,-0.6074423250175747,0.26530183177528116,0
-0.2494035462992175,0.27103500277113357,0.10155052350617483,0
-0.234608569833875,-0.32333423153571195,-0.09624421520154361,0
0.10615123815127181,-0.8786714757353703,0.11812377081842872,0
0.00882464787085593,-0.6733267854204186,-0.03547959975625084,0
1.0041265292751766,-0.4940209288770563,-0.8396549267609124,0
-0.2557096206380276,-0.22397485188180014,-0.10669059272840371,0
-0.26435664604503556,-0.8684924338484891,-0.08497594062099828,0
-0.42673884947868335,-0.38455958608228025,-0.08003876146055108,0
0.7343899432325721,-0.6489134543037018,0.18926313593933994,0
1.7615537530819678,-0.1427256738433627,-0.7441182615478698,0
-1.13953220309882,1.7086788714239818,-0.04893211570125311,2
1.0377877458397604,-0.2897668259584052,0.16061558120117908,0
2.1144855660548045,-0.04347271932484552,-0.010886256834195794,0
-0.156313965947808,-0.006696727948325127,-0.08350082038850985,0
1.42296535850461,-0.16406596089038078,0.308671737759763,0
-0.07596533728504254,-0.995536759025467,-0.22276064756046898,0
1.0366563833260414,-0.47761004582990013,-0.6927902778472105,0
-0.5429887296679958,-0.054451723017290156,-0.07153659115709697,0
0.062281746950266476,-0.9134859372221684,-0.19484184584193154,0
-0.47988066164934623,0.4505225998874132,-0.10182670248907634,2
-0.4377657767121921,-0.3891502068645077,-0.06831783264200027,0
-0.031133136375260394,-0.94156109733086,-0.09883525763273278,0
3.055067955777613,0.13886825896496363,0.8760782937606245,1
0.6533133857723111,-0.39641450542526124,-0.1762050155295924,0
-0.0704020276468154,-0.10864949329478106,0.04936014106968066,0
0.24235501766064985,-0.862357677931985,0.16793975565269617,0
0.2214459480682874,-0.8523019195646726,0.002147852128797254,0
-1.4407854175994848,2.437601406186736,0.011564895914987026,2
0.7311997091224761,-0.4151932474738734,-0.061113703016980325,0
0.8896713532458214,-0.5330646382574799,-0.17367078473255315,0
-0.04563411218241795,-0.24973990407313554,0.06905905848324528,0
-0.5381848732431187,0.03406333832996865,-0.10294315976215344,0
2.4796003689872306,0.22969586672944783,-0.9827563455425146,0
-0.8178190161811376,0.6313989628545775,-0.022687754571146797,2
-0.9801024607488659,1.1478161127699293,-0.02771818933473124,2
-1.4516083191777929,2.2384365963019697,0.08224479515358098,2
-1.0879863910124898,1.9709229999996838,0.005393745258776941,2
-1.371038428239768,2.0556907338252697,0.062355007787666526,2
-1.5009966184875176,2.423349273238399,0.07227806192937918,2
-0.27200290904088364,-0.2523867037123498,-0.08279676084999504,0
-0.3699114817253612,-0.4366025526014995,-0.11742984713029132,0
-0.4954000460393715,0.26021699288920946,-0.029442284448080426,0
1.398605653303294,0.12220006657212132,-0.8494252827615738,0
1.1861527700665109,-0.5387500782497635,0.27969359147877937,0
24.098593043985563,7.415803335336834,12.50491822527737,1
0.9639257278553515,-0.5619605293954042,-0.5990444415443766,0
-0.6316441404463338,0.1573712440166257,-0.05291504515969121,0
-0.18043293197599408,-0.17387599434039144,-0.37472189640288994,0
1.5394432264346773,-0.12483929827112195,-1.0885172807673484,0
-0.7647488069728356,1.2432067610056596,0.10625811458930305,2
-1.1222342345911467,1.5889758158685108,0.15357362564090424,2
-0.5277691111749206,-0.2535891656510527,-0.0252507032676931,0
1.636095641417273,-0.21592482647603725,0.12486578120743332,0
-0.057527232056946834,0.2586631210093361,-0.43898520404843294,0
0.09027523675395875,-0.39068697878186676,-0.1976700126499305,0
0.1191867380986084,-0.8465382329298824,-0.26847845168878315,0
-0.5567346676124432,0.2779403564429445,0.022602367492757132,0
-1.0877145104661063,2.0006109970211394,-0.18619972009572788,2
1.6558180484698042,-0.28981083016596587,-0.9650236197499833,0
-0.9050526228528001,1.233132095319353,-0.12392917041901087,2
-0.8876394030640965,0.9375783074632923,-0.05038702406556031,2
-0.27479053718398444,-0.4402603298782136,-0.20538723143674031,0
0.3409010036985812,-0.6807448448744288,0.020453477710159252,0
0.2988140158292318,-0.6737689121691262,0.24005603483383114,0
0.9965858972683946,-0.2045123655603904,-0.19134858287994794,0
-0.2294189385952877,-0.3860601115013799,-0.08203518725306944,0
0.5348552762330491,-0.7297724806213101,-0.14625713462312828,0
0.5199912906131433,-0.7763497137861659,0.06413436543510839,0
-0.06298978859262394,-0.9115657584682685,-0.07812382964604807,0
-1.444930471019682,2.3601750071069647,0.03898365194782208,2
-0.011938338292781814,-0.8874441485014495,0.04905352954105578,0
-0.4511523642723455,-0.45960955366702605,-0.03436345463841521,0
-0.8390203713302079,0.7523453766931393,-0.03960260788146784,2
-1.5324070235447942,2.431901597391861,0.09909025028560944,2
-1.0511785142616472,1.3669575431520236,-0.027782392397075056,2
-1.209964726550403,2.1364301102551577,0.06929809999821344,2
-0.15677574073848644,-0.4747763725639212,-0.12308731776952607,0
-0.23950671831015594,-0.8689615547894123,-0.10810230146432237,0
-1.459002768406191,2.3759453599743616,0.04736652436190166,2
-0.0462845423961629,-0.9017428189296424,0.08556138027392493,0
-0.7979426684290494,0.7153744580843499,-0.06682788521571015,2
-0.08976515458787294,-0.6278555448194569,0.04301477597263418,0
-0.7630574710999597,0.6325679532987731,-0.07432073336666133,2
-0.8602481310523113,1.4738093299481179,0.12557921619424198,2
-0.34873572936848984,-0.6332603967652746,-0.07747495422915321,0
-0.5839530400436864,-0.11476316147702285,-0.014843924514606689,0
-0.46328995562293956,0.4249862899356024,-0.10959893810610415,2
-0.37512719814840684,-0.10065925607381625,-0.03235797644987549,0
-1.1918153284303157,1.567954524760519,0.04280456345210579,2
-1.0624596162668107,1.4163330865865966,-0.03222902426664443,2
0.21824386409208613,-0.875263771242617,0.012126558606936665,0
-0.9666705112889167,0.937120049580137,0.0237554245828282,2
-0.20716650992848668,-0.3010954298739512,-0.1287009421879459,0
-0.12101248766468281,-0.24580911512892864,0.320760716385846,0
-0.36649497041819906,-0.47843780834638494,-0.10791119740456917,0
0.6000313832603954,-0.7401598402686285,0.16049862444432114,0
0.003028566349789333,-0.9244708592577272,0.046294838966644755,0
0.40262669515589034,-0.8143953800850287,0.185597988516879,0
-1.2762607333899756,2.1304592072982005,0.13319148483137822,2
0.340867360234827,-0.4616025546324042,0.13618014276796073,0
-1.1078759904555966,1.3974257929417362,0.016045719711514944,2
-0.1819971295228862,-0.7123786054182092,-0.02724009443828227,0
-0.65320997193453,0.3214235064729246,-0.08259266905139521,2
-1.1562471077796606,1.6043907248686096,-0.0015773068503085184,2
0.3644729694641306,-0.2087809500263148,-0.3274083696775407,0
-0.8148995531652539,0.5569135930643905,-0.002778134359319351,2
-0.1172103966278997,-0.6637784446079031,-0.10267940213441293,0
2.109189363490675,-0.1675043145897549,-0.1505355498272592,0
0.10957332724547136,0.6043254190581666,-0.33590756350280276,0
2.6950710507387883,0.01062671628389481,1.2521572266471872,1
-0.23423531574382436,-0.3231788421015973,-0.09664096077971539,0
0.4941767821899032,-0.11086724990873029,0.2506293468133982,0
-0.18216416657601006,-0.7448913324638364,-0.01719990510360939,0
-0.8790627433185716,1.522916974669362,0.3105820650222651,2
-0.13024024186271263,-0.7910296331479432,-0.2341083202821849,0
-0.07292150599224607,-0.6777837215525502,-0.1398930626682134,0
-0.5468081607255008,-0.1533713541233126,-0.03788885819591684,0
-1.1985441468353133,1.7165547931900471,0.0039312225471408915,2
0.10212818690533913,0.48800433164689194,0.07105283092952293,0
-0.0764907461935692,-0.1681246452604282,-0.10917203631714881,0
-1.5311540373077517,2.421608832225936,0.1010459513598778,2
0.653897982347337,-0.6557166347025182,-0.09792528907158127,0
-0.6621610003207203,1.0235012172175202,-0.10532697781341736,2
-0.3919848416264326,-0.5755646658318615,-0.05451669855558927,0
-0.71014089188244,0.2220218199210791,0.0009341369481374607,2
0.1076234980321706,-0.6566929991057948,-0.31536329295848825,0
-1.1119595996193206,1.6228280602249283,-0.0486521373725337,2
1.0810140605095528,-0.2911908043551753,-0.426369222996588,0
-0.09134107516246687,0.9589953240437625,0.10903359455490012,2
-0.4038485775436122,-0.24238900672520738,0.037621597940922916,0
-1.159595255834987,2.0708842602603768,0.04205889844448567,2
-1.1939650348593092,1.5778739762859493,0.041802019437591674,2
-0.639614552659702,0.2975086059274468,0.09426073040188557,2
0.04259274447975718,-0.33770528599228716,-0.3514411873689146,0
1.0149779850005995,-0.5963290906025188,0.6397958894103807,0
-0.7828754589347768,1.243606471888297,-0.05920377705869001,2
-0.17040462163056797,-0.5749113989327518,0.10242907624395255,0
-1.172120077821998,1.5220818760693715,0.03830748555032688,2
-0.09212181513316317,-0.9236937143016041,-0.047158321105810516,0
0.08862048452317042,-0.6913105778640176,0.07758202043876285,0
-0.5111741792767363,-0.2358661325441105,-0.04617761668356633,0
-0.025815647560568575,-0.3200584268488863,-0.11043572916213522,0
-0.08202714188454271,-0.28144183939489403,-0.2518535656423244,0
-0.8654402017409404,0.9713172277051884,0.10088336475908427,2
-0.2412630132003069,-0.8156207382952682,-0.12267320311833668,0
-0.6947436584192079,0.7316308115573216,0.19622437739630863,2
-0.3101005140828811,-0.7685777110676514,-0.07251610271681261,0
-0.21904568891841056,-0.6196583340864991,-0.02073527521971702,0
-0.840644244541086,0.88431047071577,0.10411474312054507,2
2.709644497477085,0.036113317051242495,1.7777045265568394,1
-1.1332836863896631,1.419291501260864,0.03318986002267399,2
-0.10811216212322498,-0.8330210931622499,-0.05974950825962906,0
0.4133593614388768,-0.7046516810589969,-0.040127458354770155,0
-0.7541914542588224,0.6066841549234772,0.10755972286369869,2
0.3276565747479171,-0.4375275271700642,-0.041082098165265424,0
0.7303852614933447,-0.47755030847162033,0.14091911643072397,0
0.26672472214552523,-0.8630267206448484,0.14532384186421507,0
0.3799889679556278,-0.7942448833306323,0.01835599261284541,0
-0.5926350969949894,0.38195300180028036,0.024599250362839185,2
0.05925612469440853,0.529305881511935,-0.26598581533311394,0
-0.6742257503945086,0.1288296953077284,-0.004365930453784184,0
0.4083810008582221,-0.7579278249776028,0.1630437916923348,0
-0.2658027611384549,-0.9015376539549237,-0.07357617192698059,0
6.131693136641741,1.3892324383207844,-0.19715312179340871,1
-0.7120739011529102,0.46994819547635597,-0.07262476529017639,2
-0.4257038644296408,-0.45982948301543625,-0.05812605991502698,0
-0.16530781439665598,-0.11571653961055464,0.14037637269214392,0
-0.017882616178462023,-0.9360447724197913,-0.11291972565783143,0
0.3815045745958699,-0.469182042639725,-0.08188139646976346,0
-1.3012097526169382,1.8576587993668872,0.05717000196532122,2
-0.3342521323151249,-0.2783016818371594,-0.01662975896842966,0
1.493184217166212,-0.22642595201439503,0.6265051020490313,0
